hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,6,2024,773,53,4.0,6.5,3.3,18.0,7.3,14.9,9.9,26.1,10.4
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,2,2024,763,53,3.83,7.11,3.39,19.26,7.09,15.01,10.41,26.78,10.82
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2024,817,57,4.19,6.71,3.42,18.69,7.24,15.16,9.62,26.93,10.86
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,7,2024,813,56,4.3,6.9,3.5,18.8,7.7,15.7,10.4,27.3,10.9
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,3,2024,1745,28,2.8,5.3,3.3,13.5,4.5,7.1,3.9,16.2,8.5
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,6,2024,773,53,4.0,6.5,3.3,18.0,7.3,14.9,9.9,26.1,10.4
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,7,2024,1262,28,3.5,2.4,1.8,13.4,4.8,7.7,4.5,15.6,8.4
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2024,728,50,2.5,2.5,1.8,8.6,4.3,24.2,4.4,14.4,7.8
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,9,2024,1912,103,2.3,2.8,1.1,16.9,5.6,18.9,16.6,9.2,10.1
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2024,1967,28,2.2,2.4,3.9,27.5,4.9,5.5,15.2,9.5,5.7
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,12,2025,1830,102,1.7,1.8,1.9,16.2,5.7,5.4,5.0,22.5,15.8
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2025,802,55,3.8,6.3,3.1,17.3,7.0,14.3,9.5,25.2,10.0
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2024,1789,73,1.5,5.7,4.3,10.9,5.5,5.7,3.7,15.1,6.6
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,2,2024,1720,124,2.01,3.35,1.65,11.61,5.17,7.5,6.01,17.06,7.49
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,2,2024,1749,125,2.09,3.48,1.48,12.18,4.99,7.82,5.87,16.23,7.38
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1734,122,2.0,3.4,1.6,11.6,5.1,7.7,6.0,16.2,7.3
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,4,2025,1726,124,1.79,3.1,1.29,10.83,5.15,7.25,4.97,15.49,7.3
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,2,2024,1693,119,1.9,3.3,1.5,11.2,5.0,7.4,5.8,15.7,7.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2024,1773,126,2.1,3.6,1.7,12.1,5.3,8.1,6.3,16.8,7.6
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,5,2024,1755,124,2.0,3.5,1.6,11.9,5.2,7.9,6.1,16.5,7.4
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,6,2024,1712,121,1.9,3.3,1.5,11.4,5.0,7.5,5.9,15.9,7.2
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,7,2024,616,73,3.6,3.9,3.2,10.1,6.7,20.8,4.2,27.1,6.3
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,11,2025,2718,91,2.5,2.9,3.0,13.0,5.2,3.8,9.7,15.7,7.2
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,11,2024,1011,36,3.8,6.8,1.2,13.8,6.0,8.5,13.6,27.4,8.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2024,1570,157,2.5,1.8,3.4,7.1,5.8,14.6,5.8,24.7,9.5
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,6,2024,869,104,1.5,5.9,3.7,16.6,5.9,5.8,2.9,14.8,4.8
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,2172,115,1.9,8.3,2.1,18.0,9.6,7.8,6.3,30.2,8.9
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,7,2024,1256,194,3.8,4.3,0.9,19.0,3.6,7.1,10.4,12.0,8.6
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,2,2024,1052,136,2.9,3.8,0.9,7.7,4.3,21.2,10.1,17.5,6.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,3,2024,672,104,1.8,5.4,4.9,9.1,3.9,24.7,6.0,12.1,5.8
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,10,2024,2134,103,0.9,4.3,3.0,16.5,5.7,7.6,10.4,10.5,8.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1123,103,2.5,2.3,1.5,11.9,5.7,10.8,3.2,12.2,4.9
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2025,1750,126,1.89,3.19,1.33,10.52,5.23,7.3,5.69,15.28,7.54
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1761,125,2.09,3.41,1.6,12.07,5.08,7.84,5.95,16.03,7.33
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,3,2024,1770,103,2.4,3.9,1.0,22.0,8.0,9.0,8.1,29.1,6.3
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,11,2024,2189,150,2.18,3.86,1.62,12.18,5.19,8.09,6.44,16.21,7.73
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,6,2024,2130,150,2.1,3.7,1.7,11.9,5.3,8.0,6.2,16.5,7.5
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,3,2024,2122,155,2.46,3.97,1.76,12.35,5.45,8.49,6.43,16.95,7.64
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,4,2024,2168,153,2.2,3.8,1.7,12.3,5.4,8.4,6.4,17.1,7.7
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,6,2024,551,111,3.8,8.4,4.6,23.6,4.7,9.5,9.3,20.6,16.2
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,12,2024,2205,156,2.4,4.0,1.8,12.6,5.5,8.7,6.7,17.5,7.9
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,1,2025,2172,153,2.0,3.5,1.5,11.4,5.1,7.7,5.9,16.0,7.3
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,4,2024,1314,120,1.9,2.5,3.1,16.5,4.0,4.2,5.9,15.1,13.6
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,5,2024,1867,153,1.8,2.9,0.8,12.3,6.5,13.8,6.4,14.0,8.2
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,1,2024,1709,48,1.4,3.8,1.5,11.6,3.6,5.4,6.8,29.4,8.6
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,6,2024,2098,72,3.4,4.4,2.9,13.1,6.7,11.7,6.8,28.6,6.4
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2,2024,554,79,1.9,4.3,1.5,7.5,5.7,17.1,11.3,15.3,6.2
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,12,2024,554,87,1.0,3.8,0.9,11.8,5.4,6.2,6.8,24.5,6.2
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,3,2024,2161,154,2.2,3.66,1.63,11.82,5.46,8.09,5.92,17.08,7.93
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,9,2024,2171,151,2.32,3.99,1.51,11.92,5.35,8.6,6.26,16.9,7.44
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2,2024,2159,152,2.21,3.64,1.58,12.68,5.24,7.98,5.86,16.63,7.41
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2,2024,2104,147,2.1,3.6,1.6,11.7,5.2,7.9,6.0,16.3,7.4
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2,2024,1247,103,1.0,4.2,4.5,16.6,5.1,17.4,8.6,15.7,8.2
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,6,2024,419,51,2.6,5.7,4.3,19.1,6.5,5.7,6.4,14.8,6.6
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1717,104,1.6,3.7,1.9,27.1,4.3,10.2,12.3,24.1,7.8
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,6,2025,745,74,1.6,4.6,2.6,16.2,7.6,24.8,16.8,18.0,5.5
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1734,102,1.5,6.4,4.5,11.3,3.4,8.1,7.0,13.2,5.5
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,1018,129,1.6,6.5,2.4,11.6,4.5,5.9,10.4,12.7,8.6
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,662,112,1.2,2.4,1.1,26.2,3.8,9.0,5.6,14.0,7.3
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,413,92,1.5,3.8,1.8,10.1,5.2,10.0,4.2,14.6,11.9
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,1867,51,2.3,4.9,1.5,12.4,6.9,20.6,7.0,24.4,6.9
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,976,47,4.0,3.9,4.0,13.9,6.4,6.4,6.0,25.1,8.1
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,11,2024,436,104,2.7,2.3,3.2,12.3,4.9,5.7,16.5,17.1,6.1
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,8,2024,1333,154,2.3,4.2,0.9,13.5,9.6,5.1,9.3,15.3,7.2
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,9,2024,1714,45,2.7,2.8,2.2,16.0,7.1,4.8,6.9,20.0,9.2
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,10,2024,1747,55,1.6,10.8,2.8,13.0,3.5,7.8,9.1,22.8,11.3
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,9,2024,2189,60,1.5,3.5,1.8,12.3,7.6,18.7,13.1,13.1,16.2
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,1214,85,2.2,3.9,1.7,12.3,5.5,8.7,6.5,17.3,7.8
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,1482,27,2.1,3.3,0.6,17.4,4.6,4.8,10.0,15.2,6.8
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,11,2024,1247,87,2.3,4.0,1.8,12.8,5.6,9.0,6.7,17.9,8.0
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,10,2024,1241,87,2.23,4.01,1.73,13.0,5.77,9.05,6.8,18.8,7.79
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,8,2025,1275,88,2.03,3.63,1.65,11.56,5.79,8.23,6.01,16.32,8.15
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1262,88,2.4,4.1,1.8,13.0,5.7,9.2,6.8,18.2,8.2
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,3,2024,1229,86,2.24,3.92,1.87,12.66,5.8,8.85,6.77,17.55,8.5
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1260,87,2.27,4.06,1.89,13.32,5.44,9.09,6.99,17.19,8.11
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,9,2024,1251,87,2.48,4.22,1.73,12.96,5.84,8.93,6.68,17.66,7.82
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,3,2024,768,125,1.2,6.4,1.7,11.0,5.0,9.1,4.7,18.4,10.9
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1926,137,1.24,2.3,0.97,8.82,4.06,4.91,3.69,12.31,5.72
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,4,2024,1935,136,1.3,2.3,1.0,8.6,4.0,5.0,3.6,12.0,5.7
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,1,2025,1938,136,1.2,2.1,0.9,8.0,3.8,4.5,3.3,11.2,5.3
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,4,2024,1974,135,1.39,2.19,0.94,8.17,4.02,5.06,3.59,12.26,5.51
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,11,2024,1306,91,3.8,2.9,0.8,10.1,5.2,22.8,6.0,25.6,6.5
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,6,2024,1463,90,3.8,3.6,2.6,7.9,8.1,5.6,8.0,23.4,8.3
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,6,2024,419,71,1.8,3.9,0.9,7.3,4.8,9.0,6.4,11.7,8.1
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,9,2024,1312,133,1.1,2.7,5.7,8.6,4.3,9.3,13.1,19.2,6.3
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,3,2024,1312,134,2.8,4.6,1.0,7.1,4.3,19.5,6.8,12.2,6.1
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,10,2024,1140,102,1.7,4.0,3.1,27.3,7.6,6.4,13.8,15.0,11.1
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,10,2024,1912,155,1.9,1.9,2.0,10.9,8.1,4.8,10.3,20.2,7.8
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,9,2024,439,58,7.1,4.8,0.8,7.5,7.0,18.5,3.7,15.3,8.3
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7,2024,1900,139,1.33,2.24,0.97,8.68,4.02,5.02,3.46,11.92,5.4
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7,2024,1959,137,1.4,2.4,1.0,8.8,4.1,5.1,3.7,12.2,5.8
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,9,2024,1938,136,1.29,2.36,1.02,8.33,3.88,4.57,3.65,11.5,5.28
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1967,139,1.4,2.4,1.0,8.9,4.2,5.2,3.8,12.3,5.9
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1954,136,1.32,2.3,0.95,8.66,3.97,5.13,3.66,12.06,5.55
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,1,2024,735,109,2.0,3.5,5.6,26.5,5.4,9.4,3.7,12.2,5.5
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,10,2024,856,69,1.3,4.4,3.6,13.9,4.6,9.6,7.6,18.6,7.0
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,7,2024,1527,127,6.9,6.1,2.2,12.4,5.4,7.2,5.3,40.3,8.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1887,134,1.6,2.8,1.2,9.7,4.5,6.0,4.6,13.7,6.5
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1816,132,1.54,2.86,1.04,9.27,4.31,5.9,4.25,12.75,6.43
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,2,2024,1801,127,1.4,2.5,1.0,9.0,4.2,5.5,4.1,12.7,6.0
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,8,2024,1853,130,1.5,2.6,1.1,9.4,4.3,5.7,4.3,13.2,6.2
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,11,2024,1825,131,1.59,2.52,0.98,9.21,4.23,5.29,4.38,13.26,6.42
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1857,131,1.5,2.6,1.1,9.4,4.3,5.8,4.4,13.3,6.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1869,132,1.5,2.7,1.1,9.5,4.4,5.8,4.4,13.4,6.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1792,131,1.46,2.51,1.12,9.35,4.14,5.59,3.85,13.29,6.28
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1835,134,1.6,2.59,1.17,9.37,4.29,5.6,4.28,13.04,6.26
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,7,2024,1846,130,1.27,2.56,1.11,8.92,4.34,5.71,4.43,13.23,6.07
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,9,2024,1738,129,5.3,3.2,0.7,23.8,8.9,12.6,7.2,27.3,8.1
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,2,2024,1570,61,1.3,8.6,2.3,16.2,3.6,15.6,6.9,24.3,8.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1245,70,1.6,7.3,1.1,16.2,4.6,6.1,9.8,23.2,13.2
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,1,2024,1949,27,2.0,8.9,1.2,9.4,5.8,6.5,4.0,10.4,12.1
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,564,75,3.2,2.6,3.1,22.1,5.6,14.8,6.6,8.7,9.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1102,164,1.5,4.1,3.9,27.3,5.1,5.8,13.4,19.2,4.7
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,11,2024,1762,52,5.3,6.1,1.9,23.2,4.3,5.6,7.1,24.0,7.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,3,2024,1964,134,2.5,3.8,2.3,10.5,6.1,6.9,7.6,20.2,6.0
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,1,2024,874,115,1.6,2.3,3.1,8.3,4.5,7.7,6.8,14.2,7.4
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1650,88,2.5,2.7,2.9,7.9,4.2,15.8,12.8,30.2,9.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,2104,63,3.7,3.0,1.0,8.3,4.2,4.8,4.8,12.8,11.8
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,9,2024,705,154,2.5,5.9,4.2,25.5,6.1,7.2,6.3,39.7,7.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1008,53,1.4,2.5,1.7,7.9,4.3,24.3,6.0,16.8,6.9
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,3,2025,2196,103,2.4,2.6,1.1,13.6,5.6,6.4,9.3,24.9,9.7
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,8,2024,1527,138,3.1,3.4,4.2,10.6,6.8,10.7,13.1,13.2,10.0
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1320,122,6.7,7.7,1.7,10.6,6.1,10.7,6.6,31.7,6.2
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,9,2024,878,108,1.4,3.2,3.4,15.6,4.3,7.1,6.5,28.5,12.6
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,2,2024,1278,89,3.2,5.5,2.7,15.6,6.5,12.7,8.3,22.9,9.3
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,11,2024,1299,94,3.33,6.09,2.77,16.55,6.79,13.79,9.04,23.75,9.49
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,1322,96,3.37,5.75,2.86,16.0,6.6,13.79,8.41,22.93,9.83
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1295,96,3.26,5.69,2.8,16.35,6.88,13.62,8.51,23.63,9.74
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,11,2024,1314,92,3.4,5.7,2.8,16.2,6.7,13.2,8.6,23.7,9.6
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1319,92,3.4,5.7,2.8,16.2,6.7,13.3,8.7,23.7,9.7
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1319,92,3.4,5.7,2.8,16.2,6.7,13.3,8.7,23.7,9.7
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,9,2024,1309,93,3.57,6.03,2.91,16.48,6.59,13.41,8.79,23.6,9.53
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1342,95,3.48,5.9,2.75,15.56,7.0,13.14,8.59,24.54,9.8
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,1,2024,1770,136,2.6,4.6,0.9,24.0,5.1,7.7,4.5,15.3,15.8
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,1045,128,1.5,4.2,3.1,12.3,4.0,24.1,6.9,32.5,8.0
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,9,2024,436,51,4.0,3.0,4.5,9.5,5.2,13.1,5.7,14.4,9.8
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,1295,91,3.3,5.6,2.8,15.9,6.6,13.0,8.5,23.2,9.5
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,1,2024,1312,92,3.4,5.7,2.8,16.1,6.7,13.2,8.6,23.6,9.6
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,9,2024,1002,120,2.2,2.8,0.8,12.8,5.4,13.8,3.5,17.2,10.1
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,9,2024,2713,37,6.6,2.7,1.0,9.0,4.2,10.7,3.6,18.1,13.6
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,5,2025,619,154,2.5,3.1,2.0,12.3,4.2,15.9,4.5,15.3,5.5
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4,2024,1490,131,1.5,2.3,1.4,8.3,7.7,5.4,9.6,29.6,10.9
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,9,2024,2156,37,3.8,6.7,1.2,8.5,3.5,5.8,5.4,12.6,7.1
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,11,2025,2750,156,1.8,2.7,3.0,19.1,4.4,5.8,3.6,13.4,10.7
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1,2024,1456,102,2.7,4.6,2.2,13.6,5.9,10.2,7.0,19.8,8.3
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,5,2024,1475,104,2.8,4.7,2.3,14.0,6.0,10.5,7.2,20.3,8.5
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4,2024,1451,104,2.66,4.63,2.29,13.33,6.14,10.12,7.12,19.19,8.53
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4,2024,1474,105,2.69,4.68,2.38,13.78,6.36,10.45,6.61,20.32,8.45
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1491,105,2.62,4.61,2.21,13.38,6.04,10.22,7.16,19.46,8.26
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,6,2024,1447,99,2.76,4.69,2.03,14.25,6.21,10.02,7.35,19.62,8.4
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1487,103,2.8,4.75,2.1,13.88,5.98,10.27,7.03,19.88,8.55
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1420,99,2.5,4.4,2.1,13.1,5.7,9.8,6.7,19.2,8.0
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1,2024,1456,102,2.7,4.6,2.2,13.6,5.9,10.2,7.0,19.8,8.3
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1420,99,2.5,4.4,2.1,13.1,5.7,9.8,6.7,19.2,8.0
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,889,63,3.8,6.3,3.2,17.2,7.2,14.6,9.7,25.0,10.2
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,9,2024,1625,79,1.9,3.9,2.4,18.7,7.5,6.2,11.5,19.0,8.4
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,7,2024,2187,103,1.6,3.2,0.8,6.8,5.8,19.3,5.3,38.5,6.3
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,1229,86,2.6,4.1,2.6,10.4,4.9,6.0,6.5,33.6,5.5
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,6,2024,1298,71,1.4,4.8,3.0,9.7,6.9,14.3,3.2,9.8,6.1
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,4,2024,854,59,3.53,6.16,2.73,16.68,7.1,13.97,9.27,24.47,9.82
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,888,61,3.8,6.31,2.92,16.33,7.01,13.64,9.44,24.7,10.16
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,876,61,3.6,6.1,3.0,16.8,7.0,14.3,9.5,24.6,10.0
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,861,60,3.61,6.29,3.24,17.53,7.13,14.46,9.51,24.7,9.73
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,885,60,3.7,6.14,2.62,16.96,6.86,13.69,9.15,24.15,9.98
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11,2024,868,60,3.6,6.0,3.0,16.6,6.9,14.0,9.3,24.2,9.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,9,2024,854,59,3.81,6.23,3.05,16.5,6.77,13.89,9.64,25.37,10.23
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,3,2024,886,62,3.7,6.2,3.1,17.1,7.1,14.5,9.6,24.9,10.1
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,867,60,3.6,6.0,3.0,16.5,6.9,14.0,9.3,24.1,9.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,6,2024,856,59,3.5,5.9,2.9,16.3,6.8,13.7,9.2,23.7,9.7
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2025,874,61,3.4,5.7,2.7,15.6,6.6,13.2,8.8,23.0,9.4
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,889,63,3.8,6.3,3.2,17.2,7.2,14.6,9.7,25.0,10.2
